SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
364470,0,Cash loans,F,N,Y,0,67500.0,50940.0,5089.5,45000.0,Unaccompanied,Pensioner,Secondary / secondary special,Separated,House / apartment,0.018634,-20829,365243,-9853.0,-4329,,1,0,0,1,0,0,,1.0,2,2,SUNDAY,13,0,0,0,0,0,0,XNA,,0.6042774694610055,0.7352209993926424,0.0186,,0.9801,,,,0.1034,0.0417,,,,0.0163,,,0.0189,,0.9801,,,,0.1034,0.0417,,,,0.0169,,,0.0187,,0.9801,,,,0.1034,0.0417,,,,0.0166,,,,block of flats,0.0128,"Stone, brick",No,0.0,0.0,0.0,0.0,-213.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,3.0
388609,0,Cash loans,M,N,N,0,135000.0,1078200.0,38331.0,900000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.00496,-15967,-1444,-8316.0,-4357,,1,1,0,1,0,0,,1.0,2,2,WEDNESDAY,9,0,0,0,0,1,1,Transport: type 4,0.234616693679439,0.6139404790018347,0.5100895276257282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-383.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
385064,0,Cash loans,F,N,Y,1,121500.0,679500.0,36202.5,679500.0,Unaccompanied,Working,Higher education,Civil marriage,House / apartment,0.04622,-12161,-754,-3186.0,-4418,,1,1,1,1,1,0,Sales staff,3.0,1,1,SATURDAY,16,0,0,0,0,0,0,Self-employed,0.2560873393281499,0.6360763203942716,0.6879328378491735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-6.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0
267933,0,Cash loans,F,Y,Y,0,135000.0,323388.0,25677.0,292500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.010643,-16272,-340,-2012.0,-4189,65.0,1,1,0,1,0,0,,2.0,2,2,SATURDAY,11,0,0,0,0,0,0,School,,0.2518935225068843,0.5585066276769286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0
112523,1,Cash loans,M,Y,Y,0,135000.0,421645.5,40032.0,400500.0,Family,Working,Incomplete higher,Married,House / apartment,0.00496,-10950,-3578,-4709.0,-2955,1.0,1,1,0,1,0,0,Laborers,2.0,2,2,WEDNESDAY,14,0,0,0,0,0,0,Self-employed,,0.2679585793056752,0.5549467685334323,0.0557,,0.9771,0.6872,,0.04,0.0345,0.3333,0.375,0.0583,0.0454,,0.2085,,0.0567,,0.9772,0.6994,,0.0403,0.0345,0.3333,0.375,0.0597,0.0496,,0.2101,,0.0562,,0.9771,0.6914,,0.04,0.0345,0.3333,0.375,0.0594,0.0462,,0.2096,,reg oper account,block of flats,0.0443,,No,1.0,0.0,1.0,0.0,-44.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
357837,0,Cash loans,M,N,Y,0,157500.0,481855.5,50728.5,463500.0,Family,Working,Secondary / secondary special,Single / not married,House / apartment,0.00496,-11378,-337,-5706.0,-4034,,1,1,0,1,0,0,Drivers,1.0,2,2,WEDNESDAY,15,0,0,0,0,0,0,Self-employed,,0.1984694792890093,,0.0577,,0.997,,,,,0.1667,,,,,,,0.0588,,0.997,,,,,0.1667,,,,,,,0.0583,,0.997,,,,,0.1667,,,,,,,,block of flats,0.0313,,No,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
297264,0,Cash loans,M,Y,Y,1,112500.0,367389.0,20061.0,279000.0,"Spouse, partner",Working,Secondary / secondary special,Married,House / apartment,0.016612,-8639,-981,-1425.0,-1319,14.0,1,1,0,1,0,0,Laborers,3.0,2,2,FRIDAY,9,1,1,0,1,1,1,Self-employed,,0.6257346408877615,0.475849908720221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,-255.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.0
134533,0,Cash loans,M,N,Y,0,225000.0,1305000.0,46363.5,1305000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.028663,-17700,-237,-9316.0,-278,,1,1,0,1,0,0,Laborers,2.0,2,2,TUESDAY,13,0,1,1,0,0,0,Business Entity Type 3,0.6715722116998055,0.3928589658796849,,0.233,0.0788,0.9831,0.7688,0.0,0.08,0.069,0.3333,0.0417,0.0607,0.19,0.0757,0.0,0.0317,0.2374,0.0817,0.9831,0.7779,0.0,0.0806,0.069,0.3333,0.0417,0.0621,0.2075,0.0789,0.0,0.0336,0.2352,0.0788,0.9831,0.7719,0.0,0.08,0.069,0.3333,0.0417,0.0617,0.1932,0.0771,0.0,0.0324,reg oper account,specific housing,0.0745,"Stone, brick",No,1.0,0.0,1.0,0.0,-595.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
253766,0,Cash loans,F,N,Y,0,90000.0,267102.0,19125.0,247500.0,Family,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0.025164,-23669,365243,-761.0,-4286,,1,0,0,1,0,0,,1.0,2,2,SATURDAY,10,0,0,0,0,0,0,XNA,,0.2974305732549437,,0.0227,0.0,0.9717,0.6124,0.0029,0.0,0.1034,0.0417,0.0833,0.0099,0.0185,0.011,0.0,0.0074,0.0231,0.0,0.9717,0.6276,0.003,0.0,0.1034,0.0417,0.0833,0.0101,0.0202,0.0114,0.0,0.0078,0.0229,0.0,0.9717,0.6176,0.0029,0.0,0.1034,0.0417,0.0833,0.0101,0.0188,0.0112,0.0,0.0075,reg oper spec account,block of flats,0.0086,Block,No,6.0,0.0,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
309903,0,Cash loans,M,Y,Y,0,180000.0,239850.0,25317.0,225000.0,Unaccompanied,State servant,Secondary / secondary special,Married,With parents,0.0066709999999999,-13945,-6078,-6081.0,-2724,3.0,1,1,0,1,1,0,,2.0,2,2,WEDNESDAY,16,0,0,0,0,0,0,Military,,0.546272112205666,0.5814837058057234,0.033,,0.9806,,,,0.0345,0.3333,,,,0.0332,,,0.0336,,0.9806,,,,0.0345,0.3333,,,,0.0346,,,0.0333,,0.9806,,,,0.0345,0.3333,,,,0.0338,,,,block of flats,0.0261,Panel,No,0.0,0.0,0.0,0.0,-1644.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,3.0
399753,0,Cash loans,F,N,N,0,211500.0,687600.0,18265.5,450000.0,Unaccompanied,Working,Higher education,Single / not married,House / apartment,0.010006,-15959,-2719,-145.0,-4352,,1,1,0,1,0,0,,1.0,2,2,TUESDAY,7,0,0,0,0,0,0,Medicine,0.5594401481423503,0.6176913007615118,0.5602843280409464,0.1794,0.0667,0.9995,0.9932,0.0693,0.2,0.1724,0.2917,0.3333,0.0631,0.1294,0.1662,0.0772,0.1316,0.1828,0.0692,0.9995,0.9935,0.07,0.2014,0.1724,0.2917,0.3333,0.0645,0.1414,0.1731,0.0778,0.1393,0.1811,0.0667,0.9995,0.9933,0.0698,0.2,0.1724,0.2917,0.3333,0.0642,0.1317,0.1691,0.0776,0.1344,reg oper spec account,block of flats,0.1972,Panel,No,0.0,0.0,0.0,0.0,-1321.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0
220504,0,Revolving loans,M,Y,Y,0,202500.0,337500.0,16875.0,337500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.020713,-21621,-645,-10200.0,-848,65.0,1,1,0,1,0,0,Security staff,2.0,3,2,THURSDAY,12,0,0,0,0,0,0,Business Entity Type 3,,0.0824929667055595,0.4014074137749511,0.3619,0.2476,0.9856,0.8028,0.077,0.44,0.3793,0.3333,0.375,0.2274,0.2858,0.4182,0.0425,0.0567,0.3687,0.2569,0.9856,0.8105,0.0777,0.4431,0.3793,0.3333,0.375,0.2326,0.3122,0.4357,0.0428,0.06,0.3654,0.2476,0.9856,0.8054,0.0775,0.44,0.3793,0.3333,0.375,0.2313,0.2907,0.4257,0.0427,0.0579,reg oper spec account,block of flats,0.3412,Panel,No,0.0,0.0,0.0,0.0,-625.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
235001,0,Cash loans,F,N,N,0,112500.0,479974.5,22369.5,364500.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.035792,-19393,-724,-6331.0,-2921,,1,1,0,1,0,0,Laborers,2.0,2,2,FRIDAY,16,0,0,0,0,0,0,Government,,0.5667509054859419,0.4632753280912678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,0.0,6.0,0.0,-404.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,5.0
224294,0,Cash loans,F,N,Y,0,90000.0,540000.0,23008.5,540000.0,Family,Pensioner,Secondary / secondary special,Separated,House / apartment,0.015221,-20635,365243,-7480.0,-1348,,1,0,0,1,0,0,,1.0,2,2,TUESDAY,14,0,0,0,0,0,0,XNA,,0.2556161560213347,,0.0928,,0.9776,,,,0.2069,0.1667,,0.074,,0.0883,,,0.0945,,0.9777,,,,0.2069,0.1667,,0.0757,,0.092,,,0.0937,,0.9776,,,,0.2069,0.1667,,0.0753,,0.0899,,,,block of flats,0.0694,Panel,No,0.0,0.0,0.0,0.0,-974.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
446278,0,Cash loans,M,N,N,0,126000.0,417024.0,25200.0,360000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.010556,-18444,-2902,-5081.0,-1998,,1,1,1,1,0,0,Laborers,2.0,3,3,MONDAY,16,0,0,0,0,0,0,Business Entity Type 3,,0.07134586433759,0.5082869913916046,0.0825,0.0385,0.9906,0.8708,0.0148,0.04,0.0345,0.375,0.4167,0.032,0.0672,0.0601,,0.0,0.084,0.04,0.9906,0.8759,0.015,0.0403,0.0345,0.375,0.4167,0.0328,0.0735,0.0627,,0.0,0.0833,0.0385,0.9906,0.8725,0.0149,0.04,0.0345,0.375,0.4167,0.0326,0.0684,0.0612,,0.0,reg oper account,block of flats,0.0554,Panel,No,3.0,0.0,3.0,0.0,-334.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,7.0
290600,0,Cash loans,M,Y,Y,0,202500.0,270000.0,32170.5,270000.0,Other_B,Commercial associate,Secondary / secondary special,Married,House / apartment,0.04622,-8515,-383,-1242.0,-1184,2.0,1,1,1,1,0,0,Drivers,2.0,1,1,FRIDAY,15,0,1,1,0,1,1,Business Entity Type 3,,0.7230287310065039,0.6956219298394389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,3.0,0.0,-272.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
428607,0,Cash loans,M,Y,N,1,180000.0,1256400.0,36864.0,900000.0,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,0.032561,-10404,-214,-178.0,-3011,15.0,1,1,0,1,0,1,,3.0,1,1,MONDAY,15,0,0,0,0,0,0,Government,,0.6243355108871944,0.0744606878956731,0.5742,0.2727,0.9985,0.9864,0.3324,0.5864,0.2528,0.6667,0.7083,0.1998,0.6321,0.6518,0.0,0.0673,0.7899,0.2764,0.999,0.9869,0.3336,0.8056,0.3448,0.6667,0.7083,0.1977,0.6905,0.209,0.0,0.031,0.7828,0.2727,0.999,0.9866,0.3345,0.8,0.3448,0.6667,0.7083,0.2032,0.643,0.8911,0.0,0.0874,reg oper account,block of flats,0.1641,Panel,No,0.0,0.0,0.0,0.0,-1916.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,6.0,0.0,2.0
322287,0,Cash loans,F,N,Y,0,180000.0,601470.0,32760.0,450000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.031329,-10162,-1041,-4454.0,-1056,,1,1,0,1,0,0,Core staff,2.0,2,2,WEDNESDAY,13,0,0,0,1,1,0,Bank,0.5719009840493297,0.4863052692343611,0.4066174366275036,0.0639,0.0307,0.9901,0.8640000000000001,0.0173,0.04,0.0345,0.3333,0.375,0.109,0.0521,0.0621,0.0,0.0,0.0651,0.0319,0.9901,0.8693,0.0174,0.0403,0.0345,0.3333,0.375,0.1115,0.0569,0.0647,0.0,0.0,0.0645,0.0307,0.9901,0.8658,0.0174,0.04,0.0345,0.3333,0.375,0.1109,0.053,0.0632,0.0,0.0,reg oper account,block of flats,0.0488,Block,No,0.0,0.0,0.0,0.0,-1712.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,1.0,3.0
275474,1,Cash loans,M,Y,Y,0,112500.0,808650.0,29839.5,675000.0,Unaccompanied,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0.00712,-22592,365243,-4984.0,-4234,10.0,1,0,0,1,0,0,,1.0,2,2,WEDNESDAY,10,0,0,0,1,0,0,XNA,0.5867897563312761,0.2850815706429428,0.5620604831738043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1251.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
149252,0,Cash loans,M,Y,Y,0,270000.0,1495773.0,77580.0,1386000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.0116569999999999,-18355,-5887,-7814.0,-1836,22.0,1,1,0,1,0,1,Laborers,2.0,1,1,SATURDAY,16,0,1,1,0,0,0,Business Entity Type 3,,0.7333206964241274,0.5531646987710016,0.1381,0.1092,0.9811,0.7416,0.0168,0.0,0.3103,0.1667,0.2083,0.0,0.1118,0.1212,0.0039,0.0046,0.1408,0.1133,0.9811,0.7517,0.0169,0.0,0.3103,0.1667,0.2083,0.0,0.1221,0.1263,0.0039,0.0049,0.1395,0.1092,0.9811,0.7451,0.0169,0.0,0.3103,0.1667,0.2083,0.0,0.1137,0.1234,0.0039,0.0047,reg oper account,block of flats,0.1055,Panel,No,0.0,0.0,0.0,0.0,-920.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
453576,0,Cash loans,M,Y,Y,0,360000.0,790830.0,57676.5,675000.0,Family,Commercial associate,Secondary / secondary special,Married,House / apartment,0.0060079999999999,-18601,-16,-4799.0,-1987,1.0,1,1,0,1,0,0,Laborers,2.0,2,2,TUESDAY,12,0,0,0,0,0,0,Self-employed,,0.6656934240400908,0.6722428897082422,0.0742,0.0629,0.9851,0.7959999999999999,0.0289,0.08,0.069,0.3333,0.375,,0.0605,0.0848,0.0,0.0,0.0756,0.0653,0.9851,0.804,0.0291,0.0806,0.069,0.3333,0.375,,0.0661,0.0884,0.0,0.0,0.0749,0.0629,0.9851,0.7987,0.0291,0.08,0.069,0.3333,0.375,,0.0616,0.0863,0.0,0.0,reg oper account,block of flats,0.0825,Panel,No,6.0,0.0,6.0,0.0,-126.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
373250,0,Cash loans,M,N,Y,0,247500.0,545040.0,39627.0,450000.0,Family,Commercial associate,Secondary / secondary special,Married,House / apartment,0.031329,-9130,-676,-8360.0,-1813,,1,1,0,1,0,0,Drivers,2.0,2,2,FRIDAY,15,0,0,0,0,0,0,Business Entity Type 3,,0.6670109577817311,0.2032521136204725,,,0.9682,,,,,,,,,0.015,,,,,0.9682,,,,,,,,,0.0156,,,,,0.9682,,,,,,,,,0.0153,,,,,0.0129,,No,1.0,0.0,1.0,0.0,-1609.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,6.0
269124,0,Cash loans,M,N,Y,0,157500.0,269982.0,26703.0,238500.0,Unaccompanied,Working,Higher education,Married,Rented apartment,0.00823,-13494,-1425,-6180.0,-3278,,1,1,0,1,0,1,Drivers,2.0,2,2,THURSDAY,10,0,0,0,0,0,0,Transport: type 4,,0.1974244742154656,0.7076993447402619,0.0619,0.0498,0.9816,,,,0.1379,0.1667,,,,0.0536,,,0.063,0.0517,0.9816,,,,0.1379,0.1667,,,,0.0558,,,0.0625,0.0498,0.9816,,,,0.1379,0.1667,,,,0.0546,,,,block of flats,0.0421,Panel,No,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
139625,0,Cash loans,F,N,Y,0,103500.0,521280.0,22216.5,450000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.018634,-23265,-16061,-9862.0,-4542,,1,1,1,1,0,0,,2.0,2,2,WEDNESDAY,11,0,0,0,1,1,0,Medicine,,0.6492424968869079,0.7421816117614419,0.0825,0.0713,0.9791,0.7144,0.0305,0.0,0.1379,0.1667,0.0417,0.0,0.0672,0.0691,0.0,0.0,0.084,0.074,0.9791,0.7256,0.0308,0.0,0.1379,0.1667,0.0417,0.0,0.0735,0.072,0.0,0.0,0.0833,0.0713,0.9791,0.7182,0.0307,0.0,0.1379,0.1667,0.0417,0.0,0.0684,0.0704,0.0,0.0,reg oper account,block of flats,0.0544,Panel,No,0.0,0.0,0.0,0.0,-506.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
142910,0,Cash loans,F,Y,N,0,202500.0,348264.0,32355.0,315000.0,Unaccompanied,State servant,Higher education,Separated,House / apartment,0.072508,-20062,-5790,-6216.0,-3392,7.0,1,1,0,1,1,0,Sales staff,1.0,1,1,FRIDAY,10,0,0,0,0,0,0,Other,0.8730481450263725,0.6665445271674332,0.6956219298394389,0.4467,0.1332,0.9916,0.8844,0.2014,0.5332,0.2297,0.6667,0.7083,0.0,0.3583,0.4863,0.027,0.0852,0.396,0.0897,0.9921,0.8955,0.1124,0.5639,0.2414,0.6667,0.7083,0.0,0.337,0.4462,0.0156,0.0109,0.4767,0.1081,0.9921,0.8927,0.2445,0.56,0.2414,0.6667,0.7083,0.0,0.3856,0.5221,0.0272,0.0264,reg oper account,block of flats,0.3846,Panel,No,0.0,0.0,0.0,0.0,-4.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
255835,0,Cash loans,M,Y,N,2,270000.0,497520.0,50341.5,450000.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.009334,-15477,-1363,-4473.0,-4469,3.0,1,1,0,1,1,0,Drivers,4.0,2,2,THURSDAY,10,0,0,0,0,0,0,Self-employed,,0.6795407203778642,0.511891801533151,0.233,0.0,0.9806,0.7348,0.0383,0.24,0.2069,0.3333,0.375,0.0378,0.1883,0.2157,0.0077,0.0414,0.2374,0.0,0.9806,0.7452,0.0387,0.2417,0.2069,0.3333,0.375,0.0386,0.2057,0.2247,0.0078,0.0438,0.2352,0.0,0.9806,0.7383,0.0386,0.24,0.2069,0.3333,0.375,0.0384,0.1915,0.2196,0.0078,0.0422,reg oper account,block of flats,0.1996,Panel,No,0.0,0.0,0.0,0.0,-1.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
307200,0,Cash loans,F,Y,Y,0,117000.0,312768.0,20655.0,270000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.025164,-12394,-4850,-1239.0,-4008,3.0,1,1,0,1,0,0,Medicine staff,2.0,2,2,MONDAY,11,0,0,0,0,0,0,Medicine,0.7810727140922853,0.5740383679228459,0.7324033228040929,0.0258,0.0363,0.9608,0.4628,0.0055,0.0,0.1379,0.125,0.125,0.0877,0.021,0.0298,0.0,0.0,0.0263,0.0377,0.9608,0.4838,0.0055,0.0,0.1379,0.125,0.125,0.0897,0.023,0.031,0.0,0.0,0.026,0.0363,0.9608,0.47,0.0055,0.0,0.1379,0.125,0.125,0.0892,0.0214,0.0303,0.0,0.0,reg oper account,block of flats,0.0234,"Stone, brick",No,0.0,0.0,0.0,0.0,-1830.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,1.0,4.0
257607,0,Cash loans,F,N,Y,0,247500.0,202500.0,18702.0,202500.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.028663,-8048,-561,-786.0,-741,,1,1,0,1,1,1,Sales staff,1.0,2,2,WEDNESDAY,10,0,0,0,1,1,0,Self-employed,,0.2886379513792368,0.445396241560834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,2.0,0.0,-876.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,0.0
246018,0,Cash loans,M,N,Y,1,675000.0,514777.5,50148.0,477000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.04622,-13152,-947,-7.0,-2211,,1,1,0,1,0,0,Sales staff,3.0,1,1,THURSDAY,12,0,0,0,0,1,1,Self-employed,,0.6479017489356518,,0.0835,,0.9776,0.6940000000000001,,,0.1379,0.1667,0.2083,,,0.0704,,0.0244,0.0851,,0.9777,0.706,,,0.1379,0.1667,0.2083,,,0.0734,,0.0258,0.0843,,0.9776,0.6981,,,0.1379,0.1667,0.2083,,,0.0717,,0.0249,reg oper account,block of flats,0.0607,"Stone, brick",No,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
179842,0,Cash loans,F,Y,Y,1,135000.0,755190.0,32125.5,675000.0,Unaccompanied,Working,Higher education,Civil marriage,House / apartment,0.001333,-14775,-1269,-403.0,-4421,15.0,1,1,0,1,0,0,Secretaries,3.0,3,3,FRIDAY,9,0,0,0,0,1,1,Business Entity Type 3,0.4728546682810154,0.4878076569016421,,0.0247,0.0,0.996,0.9456,0.0036,0.0,0.1379,0.0833,0.125,,0.0202,0.1128,0.0309,0.0866,0.0252,0.0,0.996,0.9477,0.0037,0.0,0.1379,0.0833,0.125,,0.022,0.1175,0.0311,0.0917,0.025,0.0,0.996,0.9463,0.0037,0.0,0.1379,0.0833,0.125,,0.0205,0.1148,0.0311,0.0884,reg oper account,block of flats,0.1095,"Stone, brick",No,0.0,0.0,0.0,0.0,-501.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0
